date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:05	2932/2932	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:04%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F03%2Fabierta-la-convocatoria-para-proyectos-de-salud-sexual-y-reproductiva-francia%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed0c2a	(from https://www.utelvt.edu.ec/site/2024/07/03/abierta-la-convocatoria-para-proyectos-de-salud-sexual-y-reproductiva-francia/)
21:31:06	11855/11855	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:06%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11194	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11194.json	(from https://www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/)
21:31:06	989/989	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/)
21:31:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:07%20GMT	https://www.utelvt.edu.ec/site/?p=11194	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index7591.html	(from https://www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/)
21:31:07	2785/2785	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:07%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F03%2Futlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embede970.json	(from https://www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/)
21:31:09	2968/2968	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:08%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F03%2Futlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed5b37	(from https://www.utelvt.edu.ec/site/2024/07/03/utlvte-celebra-junto-al-pueblo-quinindeno-sus-57-anos-de-cantonizacion/)
21:31:10	13189/13189	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:10%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11190	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11190.json	(from https://www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/)
21:31:11	942/942	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/)
21:31:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:11%20GMT	https://www.utelvt.edu.ec/site/?p=11190	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index0ffe.html	(from https://www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/)
21:31:12	2680/2680	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:11%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F02%2Ffeue-conforma-comite-ejecutivo-y-aprueba-estatuto-local%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed6cb7.json	(from https://www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/)
21:31:14	2863/2863	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:13%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F02%2Ffeue-conforma-comite-ejecutivo-y-aprueba-estatuto-local%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedbfbc	(from https://www.utelvt.edu.ec/site/2024/07/02/feue-conforma-comite-ejecutivo-y-aprueba-estatuto-local/)
21:31:15	12112/12112	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:15%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11180	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11180.json	(from https://www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/)
21:31:15	995/995	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/)
21:31:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:16%20GMT	https://www.utelvt.edu.ec/site/?p=11180	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index4522.html	(from https://www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/)
21:31:16	2769/2769	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:16%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F02%2Finicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedb9aa.json	(from https://www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/)
21:31:18	2952/2952	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:17%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F02%2Finicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed5052	(from https://www.utelvt.edu.ec/site/2024/07/02/inicia-toma-de-examenes-complexivos-correspondientes-a-la-cohorte-is-2023/)
21:31:19	12238/12238	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:19%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11155	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11155.json	(from https://www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/)
21:31:19	1035/1035	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/)
21:31:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:20%20GMT	https://www.utelvt.edu.ec/site/?p=11155	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index1b80.html	(from https://www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/)
21:31:20	2853/2853	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:20%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F01%2Futlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embedc728.json	(from https://www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/)
21:31:22	3036/3036	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:21%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F07%2F01%2Futlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed48a7	(from https://www.utelvt.edu.ec/site/2024/07/01/utlvte-organizo-conferencia-en-donde-se-debatio-la-cultura-historia-y-el-cimarronismo/)
21:31:23	13910/13910	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:23%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11150	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11150.json	(from https://www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/)
21:31:23	1005/1005	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/)
21:31:25	2786/2786	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:24%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F27%2Fcarmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed91ee.json	(from https://www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/)
21:31:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:24%20GMT	https://www.utelvt.edu.ec/site/?p=11150	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/indexb983.html	(from https://www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/)
21:31:26	2969/2969	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:25%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F27%2Fcarmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed0cfa	(from https://www.utelvt.edu.ec/site/2024/06/27/carmen-amparo-betancourt-recibe-reconocimiento-por-su-dedicacion-y-liderazgo/)
21:31:27	5924/5924	---M--	200	added ('OK')	text/css	date:Wed,%2026%20Jun%202024%2020:49:17%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/essential-addons-elementor/eael-11141.css	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/essential-addons-elementor/eael-11141.css	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:27	2131/2131	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Oct%202024%2002:26:32%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/elementor/css/post-11141.css	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/elementor/css/post-11141.css	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:28	1254/1254	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:28	25844/25844	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:28%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11141	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11141.json	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:29%20GMT	https://www.utelvt.edu.ec/site/?p=11141	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index5f64.html	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:30	3189/3189	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:29%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F26%2Fel-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed22fa.json	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:31	3372/3372	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:31%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F26%2Fel-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed17af	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:32	3377/3377	---M--	200	added ('OK')	text/javascript	date:Wed,%2026%20Jun%202024%2020:49:17%20GMT	https://www.utelvt.edu.ec/site/wp-content/uploads/essential-addons-elementor/eael-11141.js	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-content/uploads/essential-addons-elementor/eael-11141.js	(from https://www.utelvt.edu.ec/site/2024/06/26/el-dr-khalid-asslami-logra-sobresaliente-cum-laude-parala-primera-tesis-doctoral-industrial-en-el-ambito-de-la-educacion-de-la-universidad-de-burgos-en-espana/)
21:31:34	12500/12500	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:33%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11137	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11137.json	(from https://www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/)
21:31:34	1169/1169	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/)
21:31:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:35%20GMT	https://www.utelvt.edu.ec/site/?p=11137	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index889d.html	(from https://www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/)
21:31:35	3140/3140	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:35%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F26%2Fla-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed8fa0.json	(from https://www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/)
21:31:37	3335/3335	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:36%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F26%2Fla-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed6f28	(from https://www.utelvt.edu.ec/site/2024/06/26/la-universidad-tecnica-luis-vargas-torres-de-esmeraldas-inicia-fase-de-inscripcion-y-seleccion-de-carrera-para-periodo-iis-2024/)
21:31:38	12250/12250	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:38%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11129	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11129.json	(from https://www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/)
21:31:39	981/981	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/)
21:31:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:39%20GMT	https://www.utelvt.edu.ec/site/?p=11129	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index5812.html	(from https://www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/)
21:31:40	2745/2745	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:39%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F24%2Ffacae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed1ef8.json	(from https://www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/)
21:31:42	2928/2928	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:41%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F24%2Ffacae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embeda734	(from https://www.utelvt.edu.ec/site/2024/06/24/facae-incorpora-ingenieros-y-licenciados-en-contabilidad-y-auditoria/)
21:31:43	12046/12046	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:43%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11126	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11126.json	(from https://www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/)
21:31:43	1006/1006	---MC-	200	added ('OK')	application/rss+xml	etag:%22a05d90282a0c120ef2c69435b988fa4a%22	https://www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/feed/	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/feed/index.html	(from https://www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/)
21:31:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Oct%202024%2002:31:44%20GMT	https://www.utelvt.edu.ec/site/?p=11126	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/index8081.html	(from https://www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/)
21:31:44	2800/2800	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:44%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F24%2Fsede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales%2F	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed0905.json	(from https://www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/)
21:31:46	2983/2983	---MC-	200	added ('OK')	text/xml	date:Tue,%2008%20Oct%202024%2002:31:45%20GMT	https://www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.utelvt.edu.ec%2Fsite%2F2024%2F06%2F24%2Fsede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales%2F&format=xml	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/oembed/1.0/embed5a70	(from https://www.utelvt.edu.ec/site/2024/06/24/sede-santo-domingo-de-los-tsachilas-de-la-utlvte-gradua-nuevos-profesionales/)
21:31:47	12112/12112	---MC-	200	added ('OK')	application/json	date:Tue,%2008%20Oct%202024%2002:31:46%20GMT	https://www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11120	C:/My%20Web%20Sites/UTELVT/www.utelvt.edu.ec/site/wp-json/wp/v2/posts/11120.json	(from https://www.utelvt.edu.ec/site/2024/06/24/seleccionado-vargastorrino-obtuvo-el-primer-lugar-en-torneo-interuniversitario/)
